timestamp,temperature,humidity,load_lag_t+1,load_lag_t+2,load_lag_t+3,load_lag_t+4,load_lag_t+5,load_lag_t+6,load_lag_t+7,load_lag_t+8,load_lag_t+9,load_lag_t+10,load_lag_t+11,load_lag_t+12,load_lag_t+13,load_lag_t+14,load_lag_t+15,load_lag_t+16,load_lag_t+17,load_lag_t+18,load_lag_t+19,load_lag_t+20,load_lag_t+21,load_lag_t+22,load_lag_t+23,load_lag_t+24,t-1
2026-05-20 11:37:29.245604,25.88,44.97,1808.85,1709.98,1677.15,1614.91,1524.99,1456.6,1445.74,1512.7,1504.08,1606.45,1707.53,1819.37,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1887.13
2026-05-20 12:37:29.245604,20.14,51.22,1709.98,1677.15,1614.91,1524.99,1456.6,1445.74,1512.7,1504.08,1606.45,1707.53,1819.37,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1790.26
2026-05-20 13:37:29.245604,18.25,50.54,1677.15,1614.91,1524.99,1456.6,1445.74,1512.7,1504.08,1606.45,1707.53,1819.37,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1687.97
2026-05-20 14:37:29.245604,19.25,53.19,1614.91,1524.99,1456.6,1445.74,1512.7,1504.08,1606.45,1707.53,1819.37,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1679.62
2026-05-20 15:37:29.245604,17.83,54.12,1524.99,1456.6,1445.74,1512.7,1504.08,1606.45,1707.53,1819.37,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1615.67
2026-05-20 16:37:29.245604,17.06,49.1,1456.6,1445.74,1512.7,1504.08,1606.45,1707.53,1819.37,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1527.59
2026-05-20 17:37:29.245604,16.57,52.0,1445.74,1512.7,1504.08,1606.45,1707.53,1819.37,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.26
2026-05-20 18:37:29.245604,15.67,51.53,1512.7,1504.08,1606.45,1707.53,1819.37,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1442.39
2026-05-20 19:37:29.245604,18.44,52.45,1504.08,1606.45,1707.53,1819.37,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1535.05
2026-05-20 20:37:29.245604,14.4,60.77,1606.45,1707.53,1819.37,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1480.07
2026-05-20 21:37:29.245604,16.51,57.04,1707.53,1819.37,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1594.02
2026-05-20 22:37:29.245604,18.85,62.93,1819.37,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1705.98
2026-05-20 23:37:29.245604,17.98,62.75,1912.0,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1794.72
2026-05-21 00:37:29.245604,21.74,70.61,1981.32,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1909.36
2026-05-21 01:37:29.245604,26.05,76.73,1802.76,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,2006.24
2026-05-21 02:37:29.245604,25.03,64.78,2101.69,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1803.07
2026-05-21 03:37:29.245604,26.59,62.36,2065.34,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2105.15
2026-05-21 04:37:29.245604,25.31,68.39,2102.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2046.44
2026-05-21 05:37:29.245604,26.87,67.46,2134.36,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2093.21
2026-05-21 06:37:29.245604,27.44,66.28,2101.23,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2128.73
2026-05-21 07:37:29.245604,27.32,61.26,2147.16,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,2096.46
2026-05-21 08:37:29.245604,29.12,59.67,1972.12,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,2166.38
2026-05-21 09:37:29.245604,27.08,59.34,1877.21,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1980.49
2026-05-21 10:37:29.245604,23.33,59.58,1831.97,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1860.54
2026-05-21 11:37:29.245604,23.92,45.45,1775.92,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1835.67
2026-05-21 12:37:29.245604,22.75,50.11,1704.31,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1783.39
2026-05-21 13:37:29.245604,22.16,51.33,1543.99,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1721.41
2026-05-21 14:37:29.245604,21.37,46.34,1437.48,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1567.7
2026-05-21 15:37:29.245604,16.23,57.15,1372.05,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1422.25
2026-05-21 16:37:29.245604,15.59,48.57,1373.56,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1359.89
2026-05-21 17:37:29.245604,14.32,52.44,1460.91,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1354.7
2026-05-21 18:37:29.245604,15.65,56.82,1323.21,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1457.4
2026-05-21 19:37:29.245604,16.9,54.59,1445.05,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1330.21
2026-05-21 20:37:29.245604,18.28,52.14,1458.52,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1459.86
2026-05-21 21:37:29.245604,17.64,60.41,1546.05,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1457.38
2026-05-21 22:37:29.245604,18.52,68.7,1749.96,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1541.25
2026-05-21 23:37:29.245604,20.67,65.38,1676.58,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1752.24
2026-05-22 00:37:29.245604,20.75,65.03,1873.37,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1664.05
2026-05-22 01:37:29.245604,26.69,73.23,1869.37,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,1904.71
2026-05-22 02:37:29.245604,22.59,68.67,1923.27,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1845.26
2026-05-22 03:37:29.245604,26.52,67.73,2036.83,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1926.04
2026-05-22 04:37:29.245604,30.23,69.48,2143.37,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,2067.18
2026-05-22 05:37:29.245604,27.81,70.48,2059.03,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,2143.47
2026-05-22 06:37:29.245604,27.71,74.93,2052.29,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,2056.18
2026-05-22 07:37:29.245604,27.26,66.35,1982.89,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,2046.93
2026-05-22 08:37:29.245604,26.93,65.11,1844.45,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1980.18
2026-05-22 09:37:29.245604,28.3,55.85,1651.09,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1865.04
2026-05-22 10:37:29.245604,21.68,51.31,1734.08,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1617.91
2026-05-22 11:37:29.245604,25.85,53.52,1632.53,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1757.08
2026-05-22 12:37:29.245604,19.86,52.01,1532.88,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1611.17
2026-05-22 13:37:29.245604,20.05,46.16,1459.68,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1528.88
2026-05-22 14:37:29.245604,18.36,49.31,1335.18,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1453.24
2026-05-22 15:37:29.245604,18.64,51.83,1341.94,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1344.01
2026-05-22 16:37:29.245604,14.41,52.56,1250.44,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1317.97
2026-05-22 17:37:29.245604,16.9,54.62,1335.5,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1257.37
2026-05-22 18:37:29.245604,19.04,55.76,1248.09,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1365.86
2026-05-22 19:37:29.245604,14.16,54.93,1326.66,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1227.64
2026-05-22 20:37:29.245604,17.09,57.47,1429.97,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1329.51
2026-05-22 21:37:29.245604,16.76,57.33,1498.29,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1420.04
2026-05-22 22:37:29.245604,19.64,71.72,1526.45,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1504.68
2026-05-22 23:37:29.245604,20.48,66.78,1592.11,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1526.74
2026-05-23 00:37:29.245604,21.04,67.52,1688.9,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1582.49
2026-05-23 01:37:29.245604,24.28,65.81,2043.43,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1696.22
2026-05-23 02:37:29.245604,27.71,81.73,1880.97,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,2070.5
2026-05-23 03:37:29.245604,25.96,65.48,1919.63,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1878.11
2026-05-23 04:37:29.245604,28.28,67.17,1882.91,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1930.43
2026-05-23 05:37:29.245604,25.86,69.06,1861.72,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,1863.51
2026-05-23 06:37:29.245604,26.57,67.8,1920.58,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,1847.37
2026-05-23 07:37:29.245604,28.5,66.87,1964.84,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1927.67
2026-05-23 08:37:29.245604,29.42,67.7,1906.36,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1987.1
2026-05-23 09:37:29.245604,26.78,59.9,1765.76,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1911.69
2026-05-23 10:37:29.245604,24.53,51.19,1650.46,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1761.06
2026-05-23 11:37:29.245604,23.55,52.24,1502.35,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1650.45
2026-05-23 12:37:29.245604,20.12,52.82,1506.32,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1483.59
2026-05-23 13:37:29.245604,21.35,58.75,1333.35,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1515.39
2026-05-23 14:37:29.245604,20.32,44.42,1367.49,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1346.58
2026-05-23 15:37:29.245604,17.08,55.04,1210.84,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1360.71
2026-05-23 16:37:29.245604,16.1,51.83,1214.56,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.79
2026-05-23 17:37:29.245604,16.6,55.95,1081.42,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1218.55
2026-05-23 18:37:29.245604,15.34,54.19,1191.72,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1074.87
2026-05-23 19:37:29.245604,16.11,53.59,1365.32,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1158.74,1190.73
2026-05-23 20:37:29.245604,19.95,62.53,1286.18,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1158.74,1353.05,1396.82
2026-05-23 21:37:29.245604,17.39,64.75,1387.49,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1158.74,1353.05,1407.92,1282.47
2026-05-23 22:37:29.245604,18.46,68.47,1529.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1158.74,1353.05,1407.92,1497.97,1382.11
2026-05-23 23:37:29.245604,19.48,66.68,1581.13,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1158.74,1353.05,1407.92,1497.97,1650.59,1519.97
2026-05-24 00:37:29.245604,23.12,66.02,1754.38,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1158.74,1353.05,1407.92,1497.97,1650.59,1785.1,1592.29
2026-05-24 01:37:29.245604,23.28,63.29,1798.1,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1158.74,1353.05,1407.92,1497.97,1650.59,1785.1,1899.52,1751.66
2026-05-24 02:37:29.245604,24.03,73.27,1922.59,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1158.74,1353.05,1407.92,1497.97,1650.59,1785.1,1899.52,1999.77,1788.36
2026-05-24 03:37:29.245604,28.22,71.47,1923.76,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1158.74,1353.05,1407.92,1497.97,1650.59,1785.1,1899.52,1999.77,2060.72,1942.41
2026-05-24 04:37:29.245604,29.33,65.02,1976.88,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1158.74,1353.05,1407.92,1497.97,1650.59,1785.1,1899.52,1999.77,2060.72,2044.81,1945.05
2026-05-24 05:37:29.245604,26.89,65.24,2043.79,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1158.74,1353.05,1407.92,1497.97,1650.59,1785.1,1899.52,1999.77,2060.72,2044.81,2190.79,1967.87
2026-05-24 06:37:29.245604,25.2,63.54,2003.5,1850.5,1905.12,1696.11,1744.11,1550.27,1391.3,1358.81,1315.2,1256.3,1203.4,1214.18,1158.74,1353.05,1407.92,1497.97,1650.59,1785.1,1899.52,1999.77,2060.72,2044.81,2190.79,2102.5,2015.79
